1.000000000000000000e+00,3.484672785380318882e-01,4.106377203182091096e-01,3.088503881840617415e-01,3.151017139191378269e-01,3.204386755468321413e-01,2.494738928394035771e-01
3.484672785380318882e-01,1.000000000000000222e+00,4.983980798803729351e-01,3.498249616122195982e-01,3.708326475038354886e-01,3.351253471497003256e-01,3.166372491048599636e-01
4.106377203182090541e-01,4.983980798803729351e-01,1.000000000000000000e+00,3.207783637778950370e-01,2.718938626851438722e-01,4.346094244495984360e-01,2.773792621079932963e-01
3.088503881840617415e-01,3.498249616122195982e-01,3.207783637778950370e-01,1.000000000000000000e+00,4.914520811078590401e-01,3.086315253775581136e-01,1.883902942005084291e-01
3.151017139191378269e-01,3.708326475038354886e-01,2.718938626851439277e-01,4.914520811078590956e-01,1.000000000000000222e+00,3.259414314936542878e-01,3.018179868717316694e-01
3.204386755468320858e-01,3.351253471497003256e-01,4.346094244495984915e-01,3.086315253775581136e-01,3.259414314936542878e-01,1.000000000000000000e+00,3.956620343856142030e-01
2.494738928394036048e-01,3.166372491048599636e-01,2.773792621079932963e-01,1.883902942005084291e-01,3.018179868717316694e-01,3.956620343856142585e-01,1.000000000000000222e+00
