1.000000000000000000e+00,2.665643022272246587e-01,1.349401507921227095e-01,4.327712674146304006e-01,6.974740509061559679e-02,2.349126358634084089e-01,1.298528452787185705e-01
2.665643022272246587e-01,1.000000000000000222e+00,4.267895997763199167e-02,2.053157732487464748e-01,0.000000000000000000e+00,2.206435063179476297e-01,1.306770933723291894e-01
1.349401507921227372e-01,4.267895997763199167e-02,1.000000000000000000e+00,8.908708063747479422e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.327712674146304006e-01,2.053157732487465026e-01,8.908708063747479422e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.631806779839075960e-01,0.000000000000000000e+00
6.974740509061559679e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.349126358634083811e-01,2.206435063179476297e-01,0.000000000000000000e+00,2.631806779839075960e-01,0.000000000000000000e+00,9.999999999999997780e-01,0.000000000000000000e+00
1.298528452787185705e-01,1.306770933723291894e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000222e+00
