0, saito/.txt	-- ::. ,1.0,0.0,0.0,0.0,0.0,0.0
1,とめる．,1.0,0.0,0.0,0.0,0.0,0.0
2,旅行者に向けていきたい．,1.0,0.277350098113,0.182574185835,0.0,0.0,0.0
3,参照,1.0,0.0,0.0,0.0,0.0,0.0
4,いるか,1.0,0.0,0.0,0.0,0.0,0.0
5,を,nan,nan,nan,nan,nan,nan
6,係り受け解析，クラスタリング,1.0,0.0,0.0,0.0430331482912,0.0,0.0
7,を用いて分類を行う,1.0,0.0,0.0,0.0,0.0,0.0
8,(,nan,nan,nan,nan,nan,nan
9,/),nan,nan,nan,nan,nan,nan
10,まず，投稿を,1.0,0.0,0.0,0.0,0.0,0.0
11,API,1.0,0.0,0.0,0.0,0.0,0.0
12,を用いて投稿を取得する．,1.0,0.160128153805,0.158113883008,0.07453559925,0.0,0.106600358178
13,以下,1.0,0.0,0.0,0.0,0.0,0.0
14,、取得した投稿の抜粋を下記に示す．,1.0,0.0653720450461,0.0,0.060858061945,0.0,0.0
15,.,nan,nan,nan,nan,nan,nan
16,東京駅,1.0,0.0,0.0,0.0,0.0,0.0
17,ラビリンスは、京王,1.0,0.0,0.0,0.0,0.0,0.0
18,線,1.0,0.0,0.0,0.0,0.0,0.0
19,(,nan,nan,nan,nan,nan,nan
20,京葉線,1.0,0.0,0.0,0.0,0.0,0.0
21,),nan,nan,nan,nan,nan,nan
22,が,1.0,0.0,0.0,0.0,0.0,0.0
23,最下層で難関だと思うの,1.0,0.0800640769025,0.0,0.0,0.0,0.0
24,… ,nan,nan,nan,nan,nan,nan
25,あ,1.0,0.0,0.0,0.0,0.0,0.0
26,と、さすがにどこのロッカーに荷物入れたかは私にも,1.0,0.0,0.0,0.0,0.0,0.0
27,わからない,1.0,0.0,0.0,0.158113883008,0.0,0.0
28,.,nan,nan,nan,nan,nan,nan
29,東京駅,1.0,0.0,0.0,0.0,0.0,0.0
30,についた出口がわからないこれは迷子になりそう,1.0,0.0,0.0,0.028171808491,0.0,0.0
31,.,nan,nan,nan,nan,nan,nan
32,実験,1.0,0.0,0.0,0.37267799625,0.436435780472,0.0
33,(/),nan,nan,nan,nan,nan,nan
34,係り受け解析ソフト「,1.0,0.0,0.0,0.0430331482912,0.0,0.0
35,KNP,1.0,0.0,0.0,0.0,0.0,0.0
36,」を用いて，投稿文を解析する．,1.0,0.143222974808,0.141421356237,0.0666666666667,0.0,0.0953462589246
37,例,1.0,0.0,0.0,0.0,0.218217890236,0.0
38,),nan,nan,nan,nan,nan,nan
39,「,nan,nan,nan,nan,nan,nan
40,A,1.0,0.0,0.0,0.0,0.0,0.0
41,さんは,1.0,0.0,0.0,0.0,0.0,0.0
42,今から買い物に出かける．」,1.0,0.0,0.0,0.07453559925,0.0,0.0
43,図の出力結果によると，「出かける」は「,1.0,0.0716114874039,0.0,0.0,0.0,0.0
44,A,1.0,0.0,0.0,0.0,0.0,0.0
45,さんは」に係っており，「買い物,1.0,0.0,0.0,0.037267799625,0.0,0.106600358178
46,に」は，「出かける」を受けている．,1.0,0.0,0.0,0.0860662965824,0.0,0.0
47,実験,1.0,0.0,0.0,0.37267799625,0.436435780472,0.0
48,(/),nan,nan,nan,nan,nan,nan
49,解析結果を基,1.0,0.0924500327042,0.0,0.0,0.0,0.0
50,に，吹き出しを表示する．,1.0,0.277350098113,0.182574185835,0.0860662965824,0.0,0.123091490979
